Date,Country,City,no2_mean,Longitude,Latitude
2020-04-26,TW,Taipei,16.3,121.5636796,25.0375198
2020-04-27,TW,Taipei,14.4,121.5636796,25.0375198
2020-04-28,TW,Taipei,8.4,121.5636796,25.0375198
2020-04-29,TW,Taipei,7.5,121.5636796,25.0375198
2020-04-30,TW,Taipei,14.8,121.5636796,25.0375198
2020-01-01,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-02,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-03,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-04,TW,Taitung City,2.8,121.1456538,22.7560447
2020-01-05,TW,Taitung City,2.8,121.1456538,22.7560447
2020-01-06,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-07,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-08,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-09,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-10,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-11,TW,Taitung City,2.8,121.1456538,22.7560447
2020-01-12,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-13,TW,Taitung City,5.6,121.1456538,22.7560447
2020-01-14,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-15,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-16,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-17,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-18,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-19,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-20,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-21,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-22,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-23,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-24,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-25,TW,Taitung City,2.8,121.1456538,22.7560447
2020-01-26,TW,Taitung City,2.8,121.1456538,22.7560447
2020-01-27,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-28,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-29,TW,Taitung City,3.8,121.1456538,22.7560447
2020-01-30,TW,Taitung City,4.7,121.1456538,22.7560447
2020-01-31,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-01,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-02,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-03,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-04,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-05,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-06,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-07,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-08,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-09,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-10,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-11,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-12,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-13,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-14,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-15,TW,Taitung City,1.9,121.1456538,22.7560447
2020-02-16,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-17,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-18,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-19,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-20,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-21,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-22,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-23,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-24,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-25,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-26,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-27,TW,Taitung City,3.8,121.1456538,22.7560447
2020-02-28,TW,Taitung City,2.8,121.1456538,22.7560447
2020-02-29,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-01,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-02,TW,Taitung City,4.7,121.1456538,22.7560447
2020-03-03,TW,Taitung City,1.9,121.1456538,22.7560447
2020-03-04,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-05,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-06,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-07,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-08,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-09,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-10,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-11,TW,Taitung City,5.6,121.1456538,22.7560447
2020-03-12,TW,Taitung City,5.6,121.1456538,22.7560447
2020-03-13,TW,Taitung City,4.7,121.1456538,22.7560447
2020-03-14,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-15,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-16,TW,Taitung City,4.7,121.1456538,22.7560447
2020-03-17,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-18,TW,Taitung City,4.7,121.1456538,22.7560447
2020-03-19,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-20,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-21,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-22,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-23,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-24,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-25,TW,Taitung City,1.9,121.1456538,22.7560447
2020-03-26,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-27,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-28,TW,Taitung City,1.9,121.1456538,22.7560447
2020-03-29,TW,Taitung City,2.8,121.1456538,22.7560447
2020-03-30,TW,Taitung City,3.8,121.1456538,22.7560447
2020-03-31,TW,Taitung City,4.7,121.1456538,22.7560447
2020-04-01,TW,Taitung City,3.8,121.1456538,22.7560447
2020-04-02,TW,Taitung City,3.8,121.1456538,22.7560447
2020-04-03,TW,Taitung City,2.8,121.1456538,22.7560447
2020-04-04,TW,Taitung City,2.8,121.1456538,22.7560447
2020-04-05,TW,Taitung City,2.8,121.1456538,22.7560447
2020-04-06,TW,Taitung City,3.8,121.1456538,22.7560447
2020-04-07,TW,Taitung City,3.2,121.1456538,22.7560447
2020-04-08,TW,Taitung City,3.4,121.1456538,22.7560447
2020-04-09,TW,Taitung City,3.7,121.1456538,22.7560447
2020-04-10,TW,Taitung City,2.8,121.1456538,22.7560447
2020-04-11,TW,Taitung City,3.0,121.1456538,22.7560447
2020-04-12,TW,Taitung City,3.1,121.1456538,22.7560447
2020-04-13,TW,Taitung City,3.7,121.1456538,22.7560447
2020-04-14,TW,Taitung City,3.4,121.1456538,22.7560447
2020-04-15,TW,Taitung City,3.8,121.1456538,22.7560447
2020-04-16,TW,Taitung City,2.6,121.1456538,22.7560447
2020-04-17,TW,Taitung City,2.5,121.1456538,22.7560447
2020-04-18,TW,Taitung City,2.7,121.1456538,22.7560447
2020-04-19,TW,Taitung City,2.9,121.1456538,22.7560447
2020-04-20,TW,Taitung City,3.7,121.1456538,22.7560447
2020-04-21,TW,Taitung City,3.0,121.1456538,22.7560447
2020-04-22,TW,Taitung City,3.3,121.1456538,22.7560447
2020-04-23,TW,Taitung City,2.9,121.1456538,22.7560447
2020-04-24,TW,Taitung City,3.4,121.1456538,22.7560447
2020-04-25,TW,Taitung City,2.1,121.1456538,22.7560447
2020-04-26,TW,Taitung City,2.1,121.1456538,22.7560447
2020-04-27,TW,Taitung City,3.3,121.1456538,22.7560447
2020-04-28,TW,Taitung City,3.4,121.1456538,22.7560447
2020-04-29,TW,Taitung City,2.6,121.1456538,22.7560447
2020-04-30,TW,Taitung City,2.0,121.1456538,22.7560447
2020-01-01,TW,Taoyuan City,7.5,121.30168,24.993923
2020-01-02,TW,Taoyuan City,18.6,121.30168,24.993923
2020-01-03,TW,Taoyuan City,23.2,121.30168,24.993923
2020-01-04,TW,Taoyuan City,22.3,121.30168,24.993923
2020-01-05,TW,Taoyuan City,13.9,121.30168,24.993923
2020-01-06,TW,Taoyuan City,18.6,121.30168,24.993923
2020-01-07,TW,Taoyuan City,21.3,121.30168,24.993923
2020-01-08,TW,Taoyuan City,13.9,121.30168,24.993923
2020-01-09,TW,Taoyuan City,13.0,121.30168,24.993923
2020-01-10,TW,Taoyuan City,16.7,121.30168,24.993923
2020-01-11,TW,Taoyuan City,13.9,121.30168,24.993923
2020-01-12,TW,Taoyuan City,8.4,121.30168,24.993923
2020-01-13,TW,Taoyuan City,14.9,121.30168,24.993923
2020-01-14,TW,Taoyuan City,12.1,121.30168,24.993923
2020-01-15,TW,Taoyuan City,10.2,121.30168,24.993923
2020-01-16,TW,Taoyuan City,15.8,121.30168,24.993923
2020-01-17,TW,Taoyuan City,10.2,121.30168,24.993923
2020-01-18,TW,Taoyuan City,9.3,121.30168,24.993923
2020-01-19,TW,Taoyuan City,10.2,121.30168,24.993923
2020-01-20,TW,Taoyuan City,11.2,121.30168,24.993923
2020-01-21,TW,Taoyuan City,14.9,121.30168,24.993923
2020-01-22,TW,Taoyuan City,26.9,121.30168,24.993923
2020-01-23,TW,Taoyuan City,21.3,121.30168,24.993923
2020-01-24,TW,Taoyuan City,6.5,121.30168,24.993923
2020-01-25,TW,Taoyuan City,5.0,121.30168,24.993923
2020-01-26,TW,Taoyuan City,4.9,121.30168,24.993923
2020-01-27,TW,Taoyuan City,4.8,121.30168,24.993923
2020-01-28,TW,Taoyuan City,5.6,121.30168,24.993923
2020-01-29,TW,Taoyuan City,5.6,121.30168,24.993923
2020-01-30,TW,Taoyuan City,9.3,121.30168,24.993923
2020-01-31,TW,Taoyuan City,11.2,121.30168,24.993923
2020-02-01,TW,Taoyuan City,11.2,121.30168,24.993923
2020-02-02,TW,Taoyuan City,9.3,121.30168,24.993923
2020-02-03,TW,Taoyuan City,15.8,121.30168,24.993923
2020-02-04,TW,Taoyuan City,10.2,121.30168,24.993923
2020-02-05,TW,Taoyuan City,7.3,121.30168,24.993923
2020-02-06,TW,Taoyuan City,8.4,121.30168,24.993923
2020-02-07,TW,Taoyuan City,7.4,121.30168,24.993923
2020-02-08,TW,Taoyuan City,6.5,121.30168,24.993923
2020-02-09,TW,Taoyuan City,6.5,121.30168,24.993923
2020-02-10,TW,Taoyuan City,12.1,121.30168,24.993923
2020-02-11,TW,Taoyuan City,25.1,121.30168,24.993923
2020-02-12,TW,Taoyuan City,25.1,121.30168,24.993923
2020-02-13,TW,Taoyuan City,22.3,121.30168,24.993923
2020-02-14,TW,Taoyuan City,21.3,121.30168,24.993923
2020-02-15,TW,Taoyuan City,17.6,121.30168,24.993923
2020-02-16,TW,Taoyuan City,8.4,121.30168,24.993923
2020-02-17,TW,Taoyuan City,10.2,121.30168,24.993923
2020-02-18,TW,Taoyuan City,11.2,121.30168,24.993923
2020-02-19,TW,Taoyuan City,14.9,121.30168,24.993923
2020-02-20,TW,Taoyuan City,18.6,121.30168,24.993923
2020-02-21,TW,Taoyuan City,16.7,121.30168,24.993923
2020-02-22,TW,Taoyuan City,13.0,121.30168,24.993923
2020-02-23,TW,Taoyuan City,7.5,121.30168,24.993923
2020-02-24,TW,Taoyuan City,18.6,121.30168,24.993923
2020-02-25,TW,Taoyuan City,22.3,121.30168,24.993923
2020-02-26,TW,Taoyuan City,16.7,121.30168,24.993923
2020-02-27,TW,Taoyuan City,11.2,121.30168,24.993923
2020-02-28,TW,Taoyuan City,14.9,121.30168,24.993923
2020-02-29,TW,Taoyuan City,22.3,121.30168,24.993923
2020-03-01,TW,Taoyuan City,12.1,121.30168,24.993923
2020-03-02,TW,Taoyuan City,10.2,121.30168,24.993923
2020-03-03,TW,Taoyuan City,9.3,121.30168,24.993923
2020-03-04,TW,Taoyuan City,13.0,121.30168,24.993923
2020-03-05,TW,Taoyuan City,11.2,121.30168,24.993923
2020-03-06,TW,Taoyuan City,22.3,121.30168,24.993923
2020-03-07,TW,Taoyuan City,17.6,121.30168,24.993923
2020-03-08,TW,Taoyuan City,10.2,121.30168,24.993923
2020-03-09,TW,Taoyuan City,14.9,121.30168,24.993923
2020-03-10,TW,Taoyuan City,14.9,121.30168,24.993923
2020-03-11,TW,Taoyuan City,12.1,121.30168,24.993923
2020-03-12,TW,Taoyuan City,24.1,121.30168,24.993923
2020-03-13,TW,Taoyuan City,17.6,121.30168,24.993923
2020-03-14,TW,Taoyuan City,12.1,121.30168,24.993923
2020-03-15,TW,Taoyuan City,11.2,121.30168,24.993923
2020-03-16,TW,Taoyuan City,14.9,121.30168,24.993923
2020-03-17,TW,Taoyuan City,17.6,121.30168,24.993923
2020-03-18,TW,Taoyuan City,23.2,121.30168,24.993923
2020-03-19,TW,Taoyuan City,21.3,121.30168,24.993923
2020-03-20,TW,Taoyuan City,22.3,121.30168,24.993923
2020-03-21,TW,Taoyuan City,14.9,121.30168,24.993923
2020-03-22,TW,Taoyuan City,9.3,121.30168,24.993923
2020-03-23,TW,Taoyuan City,13.0,121.30168,24.993923
2020-03-24,TW,Taoyuan City,13.9,121.30168,24.993923
2020-03-25,TW,Taoyuan City,15.8,121.30168,24.993923
2020-03-26,TW,Taoyuan City,16.7,121.30168,24.993923
2020-03-27,TW,Taoyuan City,13.0,121.30168,24.993923
2020-03-28,TW,Taoyuan City,9.3,121.30168,24.993923
2020-03-29,TW,Taoyuan City,9.3,121.30168,24.993923
2020-03-30,TW,Taoyuan City,15.8,121.30168,24.993923
2020-03-31,TW,Taoyuan City,18.6,121.30168,24.993923
2020-04-01,TW,Taoyuan City,11.2,121.30168,24.993923
2020-04-02,TW,Taoyuan City,13.9,121.30168,24.993923
2020-04-03,TW,Taoyuan City,12.1,121.30168,24.993923
2020-04-04,TW,Taoyuan City,9.3,121.30168,24.993923
2020-04-05,TW,Taoyuan City,5.7,121.30168,24.993923
2020-04-06,TW,Taoyuan City,10.0,121.30168,24.993923
2020-04-07,TW,Taoyuan City,10.2,121.30168,24.993923
2020-04-08,TW,Taoyuan City,11.5,121.30168,24.993923
2020-04-09,TW,Taoyuan City,9.9,121.30168,24.993923
2020-04-10,TW,Taoyuan City,9.4,121.30168,24.993923
2020-04-11,TW,Taoyuan City,14.4,121.30168,24.993923
2020-04-12,TW,Taoyuan City,7.3,121.30168,24.993923
2020-04-13,TW,Taoyuan City,11.8,121.30168,24.993923
2020-04-14,TW,Taoyuan City,12.0,121.30168,24.993923
2020-04-15,TW,Taoyuan City,14.0,121.30168,24.993923
2020-04-16,TW,Taoyuan City,24.2,121.30168,24.993923
2020-04-17,TW,Taoyuan City,16.3,121.30168,24.993923
2020-04-18,TW,Taoyuan City,14.7,121.30168,24.993923
2020-04-19,TW,Taoyuan City,12.0,121.30168,24.993923
2020-04-20,TW,Taoyuan City,11.5,121.30168,24.993923
2020-04-21,TW,Taoyuan City,12.4,121.30168,24.993923
2020-04-22,TW,Taoyuan City,7.3,121.30168,24.993923
2020-04-23,TW,Taoyuan City,7.6,121.30168,24.993923
2020-04-24,TW,Taoyuan City,10.5,121.30168,24.993923
2020-04-25,TW,Taoyuan City,14.8,121.30168,24.993923
2020-04-26,TW,Taoyuan City,13.7,121.30168,24.993923
2020-04-27,TW,Taoyuan City,11.2,121.30168,24.993923
2020-04-28,TW,Taoyuan City,7.2,121.30168,24.993923
2020-04-29,TW,Taoyuan City,12.1,121.30168,24.993923
2020-04-30,TW,Taoyuan City,17.6,121.30168,24.993923
2020-01-01,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-01-02,US,Albuquerque,7.5,-106.6509851,35.0841034
2020-01-03,US,Albuquerque,5.6,-106.6509851,35.0841034
2020-01-04,US,Albuquerque,13.9,-106.6509851,35.0841034
2020-01-05,US,Albuquerque,12.1,-106.6509851,35.0841034
2020-01-06,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-01-07,US,Albuquerque,26.0,-106.6509851,35.0841034
2020-01-08,US,Albuquerque,17.6,-106.6509851,35.0841034
2020-01-09,US,Albuquerque,18.6,-106.6509851,35.0841034
2020-01-10,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-01-11,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-01-12,US,Albuquerque,9.3,-106.6509851,35.0841034
2020-01-13,US,Albuquerque,25.1,-106.6509851,35.0841034
2020-01-14,US,Albuquerque,22.3,-106.6509851,35.0841034
2020-01-15,US,Albuquerque,18.6,-106.6509851,35.0841034
2020-01-16,US,Albuquerque,16.7,-106.6509851,35.0841034
2020-01-17,US,Albuquerque,8.4,-106.6509851,35.0841034
2020-01-18,US,Albuquerque,9.3,-106.6509851,35.0841034
2020-01-19,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-01-20,US,Albuquerque,17.6,-106.6509851,35.0841034
2020-01-21,US,Albuquerque,17.6,-106.6509851,35.0841034
2020-01-22,US,Albuquerque,5.6,-106.6509851,35.0841034
2020-01-23,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-01-24,US,Albuquerque,11.2,-106.6509851,35.0841034
2020-01-25,US,Albuquerque,9.3,-106.6509851,35.0841034
2020-01-26,US,Albuquerque,13.9,-106.6509851,35.0841034
2020-01-27,US,Albuquerque,7.5,-106.6509851,35.0841034
2020-01-28,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-01-29,US,Albuquerque,9.3,-106.6509851,35.0841034
2020-01-30,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-01-31,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-02-01,US,Albuquerque,10.2,-106.6509851,35.0841034
2020-02-02,US,Albuquerque,7.5,-106.6509851,35.0841034
2020-02-03,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-02-04,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-02-05,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-02-06,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-02-07,US,Albuquerque,5.6,-106.6509851,35.0841034
2020-02-08,US,Albuquerque,11.2,-106.6509851,35.0841034
2020-02-09,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-02-10,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-02-11,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-02-12,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-02-13,US,Albuquerque,10.2,-106.6509851,35.0841034
2020-02-14,US,Albuquerque,13.9,-106.6509851,35.0841034
2020-02-15,US,Albuquerque,15.8,-106.6509851,35.0841034
2020-02-16,US,Albuquerque,14.9,-106.6509851,35.0841034
2020-02-17,US,Albuquerque,9.3,-106.6509851,35.0841034
2020-02-18,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-02-19,US,Albuquerque,13.0,-106.6509851,35.0841034
2020-02-20,US,Albuquerque,8.4,-106.6509851,35.0841034
2020-02-21,US,Albuquerque,8.4,-106.6509851,35.0841034
2020-02-22,US,Albuquerque,13.0,-106.6509851,35.0841034
2020-02-23,US,Albuquerque,5.6,-106.6509851,35.0841034
2020-02-24,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-02-25,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-02-26,US,Albuquerque,8.4,-106.6509851,35.0841034
2020-02-27,US,Albuquerque,14.9,-106.6509851,35.0841034
2020-02-28,US,Albuquerque,17.6,-106.6509851,35.0841034
2020-02-29,US,Albuquerque,17.6,-106.6509851,35.0841034
2020-03-01,US,Albuquerque,5.6,-106.6509851,35.0841034
2020-03-02,US,Albuquerque,18.6,-106.6509851,35.0841034
2020-03-03,US,Albuquerque,16.7,-106.6509851,35.0841034
2020-03-04,US,Albuquerque,7.5,-106.6509851,35.0841034
2020-03-05,US,Albuquerque,5.6,-106.6509851,35.0841034
2020-03-06,US,Albuquerque,7.5,-106.6509851,35.0841034
2020-03-07,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-03-08,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-03-09,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-10,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-03-11,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-12,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-13,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-14,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-15,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-03-16,US,Albuquerque,5.6,-106.6509851,35.0841034
2020-03-17,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-18,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-19,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-03-20,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-21,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-22,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-03-23,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-03-24,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-25,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-03-26,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-27,US,Albuquerque,1.9,-106.6509851,35.0841034
2020-03-28,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-03-29,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-03-30,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-03-31,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-04-01,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-02,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-03,US,Albuquerque,1.9,-106.6509851,35.0841034
2020-04-04,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-05,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-06,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-07,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-08,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-04-09,US,Albuquerque,1.9,-106.6509851,35.0841034
2020-04-10,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-04-11,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-12,US,Albuquerque,1.9,-106.6509851,35.0841034
2020-04-13,US,Albuquerque,6.5,-106.6509851,35.0841034
2020-04-14,US,Albuquerque,8.4,-106.6509851,35.0841034
2020-04-15,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-16,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-17,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-18,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-19,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-20,US,Albuquerque,4.7,-106.6509851,35.0841034
2020-04-21,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-22,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-23,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-24,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-25,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-26,US,Albuquerque,5.6,-106.6509851,35.0841034
2020-04-27,US,Albuquerque,3.8,-106.6509851,35.0841034
2020-04-28,US,Albuquerque,2.8,-106.6509851,35.0841034
2020-04-29,US,Albuquerque,1.9,-106.6509851,35.0841034
2020-01-01,US,Atlanta,5.6,-84.3901849,33.7490987
2020-01-02,US,Atlanta,10.2,-84.3901849,33.7490987
2020-01-03,US,Atlanta,15.0,-84.3901849,33.7490987
2020-01-04,US,Atlanta,2.8,-84.3901849,33.7490987
2020-01-05,US,Atlanta,5.7,-84.3901849,33.7490987
2020-01-06,US,Atlanta,15.8,-84.3901849,33.7490987
2020-01-07,US,Atlanta,5.8,-84.3901849,33.7490987
2020-01-08,US,Atlanta,24.1,-84.3901849,33.7490987
2020-01-09,US,Atlanta,5.6,-84.3901849,33.7490987
2020-01-10,US,Atlanta,3.8,-84.3901849,33.7490987
2020-01-11,US,Atlanta,1.1,-84.3901849,33.7490987
2020-01-12,US,Atlanta,5.7,-84.3901849,33.7490987
2020-01-13,US,Atlanta,6.5,-84.3901849,33.7490987
2020-01-14,US,Atlanta,10.5,-84.3901849,33.7490987
2020-01-15,US,Atlanta,10.4,-84.3901849,33.7490987
2020-01-16,US,Atlanta,6.5,-84.3901849,33.7490987
2020-01-17,US,Atlanta,3.8,-84.3901849,33.7490987
2020-01-18,US,Atlanta,4.0,-84.3901849,33.7490987
2020-01-19,US,Atlanta,2.8,-84.3901849,33.7490987
2020-01-20,US,Atlanta,5.9,-84.3901849,33.7490987
2020-01-21,US,Atlanta,13.9,-84.3901849,33.7490987
2020-01-22,US,Atlanta,14.3,-84.3901849,33.7490987
2020-01-23,US,Atlanta,5.6,-84.3901849,33.7490987
2020-01-24,US,Atlanta,12.1,-84.3901849,33.7490987
2020-01-25,US,Atlanta,5.6,-84.3901849,33.7490987
2020-01-26,US,Atlanta,6.5,-84.3901849,33.7490987
2020-01-27,US,Atlanta,16.7,-84.3901849,33.7490987
2020-01-28,US,Atlanta,14.0,-84.3901849,33.7490987
2020-01-29,US,Atlanta,14.9,-84.3901849,33.7490987
2020-01-30,US,Atlanta,13.0,-84.3901849,33.7490987
2020-01-31,US,Atlanta,7.8,-84.3901849,33.7490987
2020-02-01,US,Atlanta,6.5,-84.3901849,33.7490987
2020-02-02,US,Atlanta,10.2,-84.3901849,33.7490987
2020-02-03,US,Atlanta,17.6,-84.3901849,33.7490987
2020-02-04,US,Atlanta,5.6,-84.3901849,33.7490987
2020-02-05,US,Atlanta,2.8,-84.3901849,33.7490987
2020-02-06,US,Atlanta,3.8,-84.3901849,33.7490987
2020-02-07,US,Atlanta,3.8,-84.3901849,33.7490987
2020-02-08,US,Atlanta,13.9,-84.3901849,33.7490987
2020-02-09,US,Atlanta,4.9,-84.3901849,33.7490987
2020-02-10,US,Atlanta,11.2,-84.3901849,33.7490987
2020-02-11,US,Atlanta,4.7,-84.3901849,33.7490987
2020-02-12,US,Atlanta,3.8,-84.3901849,33.7490987
2020-02-13,US,Atlanta,4.7,-84.3901849,33.7490987
2020-02-14,US,Atlanta,6.5,-84.3901849,33.7490987
2020-02-15,US,Atlanta,6.6,-84.3901849,33.7490987
2020-02-16,US,Atlanta,6.6,-84.3901849,33.7490987
2020-02-17,US,Atlanta,4.9,-84.3901849,33.7490987
2020-02-18,US,Atlanta,5.8,-84.3901849,33.7490987
2020-02-19,US,Atlanta,9.7,-84.3901849,33.7490987
2020-02-20,US,Atlanta,7.5,-84.3901849,33.7490987
2020-02-21,US,Atlanta,6.7,-84.3901849,33.7490987
2020-02-22,US,Atlanta,15.8,-84.3901849,33.7490987
2020-02-23,US,Atlanta,12.1,-84.3901849,33.7490987
2020-02-24,US,Atlanta,15.8,-84.3901849,33.7490987
2020-02-25,US,Atlanta,14.0,-84.3901849,33.7490987
2020-02-26,US,Atlanta,5.8,-84.3901849,33.7490987
2020-02-27,US,Atlanta,4.7,-84.3901849,33.7490987
2020-02-28,US,Atlanta,14.9,-84.3901849,33.7490987
2020-02-29,US,Atlanta,11.3,-84.3901849,33.7490987
2020-03-01,US,Atlanta,7.5,-84.3901849,33.7490987
2020-03-02,US,Atlanta,7.5,-84.3901849,33.7490987
2020-03-03,US,Atlanta,5.0,-84.3901849,33.7490987
2020-03-04,US,Atlanta,12.2,-84.3901849,33.7490987
2020-03-05,US,Atlanta,6.8,-84.3901849,33.7490987
2020-03-06,US,Atlanta,5.6,-84.3901849,33.7490987
